Product ID,Product Name,Category,Sub Category,Discounted Price,Actual Price,Discount Percentage,Rating,Rating Count,User ID,User Name,Review ID,Brand
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AG3D6O4STAQKAY2UVGEUV46KN35Q,Manav,R3HXWT0LRP0NMF,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AHMY5CWJMMK5BJRBBSNLYT3ONILA,Adarsh gupta,R2AJM3LFTLZHFO,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AHCTC6ULH4XB6YHDY6PCH2R772LQ,Sundeep,R6AQJGUP6P86,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,S.Sayeed Ahmed,R1KD19VHEDV0OR,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,jaspreet singh,R3C02RMYQMK6FC,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AENGU523SXMOS7JPDTW52PNNVWGQ,Khaja moin,R39GQRVBUZBWGY,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AEQJHCVTNINBS4FKTBGQRQTGTE5Q,Anand,R2K9EDOE15QIRJ,Wayona
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,399.0,1099.0,63.69,4.2,24269,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,S.ARUMUGAM,R3OI7YT648TL8I,Wayona
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AECPFYFQVRUWC3KGNLJIOREFP5LQ,ArdKn,RGIQEG07R9HS2,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AGYYVPDD7YG7FYNBXNGXZJT525AQ,Nirbhay kumar,R1SMWZQ86XIN8U,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,Sagar Viswanathan,R2J3Y1WL29GWDE,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AFPHD2CRPDZMWMBL7WXRSVYWS5JA,Asp,RYGGS0M09S3KY,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AEZ346GX3HJ4O4XNRPHCNHXQURMQ,,R17KQRUTAN5DKS,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AEPSWFPNECKO34PUC7I56ITGXR6Q,BharanI,R3AAQGS6HP2QUK,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AHWVEHR5DYLVFTO2KF3IZATFQSWQ,sonia,R1HDNOG6TO2CCA,Ambrane
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,Accessories&Peripherals,199.0,349.0,42.98,4.0,43994,AH4QT33M55677I7ISQOAKEQWACYQ,Niam,R3PHKXYA5AFEOU,Ambrane
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AGU3BBQ2V2DDAMOAKGFAWDDQ6QHA,Kunal,R3J3EQQ9TZI5ZJ,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AESFLDV2PT363T2AQLWQOWZ4N3OA,Himanshu,R3E7WBGK7ID0KV,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AHTPQRIMGUD4BYR5YIHBH3CCGEFQ,viswanath,RWU79XKQ6I1QF,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AEUVWXYP5LT7PZLLZENEO2NODPBQ,sai niharka,R25X4TBMPY91LX,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AHC7MPW55DOO6WNCOQVA2VHOD26A,saqib malik,R27OK7G99VK0TR,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AFDI6FRPFBTNBG7BAEB7JDJSMKDQ,Aashiq,R207CYDCHJJTCJ,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AFQKCEEEKXCOHTDG4WUN3XPPHJQQ,Ramu Challa,R3PCU8XMU173BT,Sounce
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,Accessories&Peripherals,199.0,1899.0,89.52,3.9,7928,AHKUUFNMBZIDLSSPA4FEHIO2EC7Q,Sanjay gupta,R1IMONDOWRNU5V,Sounce
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,Omkar dhale,R3EEUZKKK9J36I,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,JD,R3HJVYCLYOY554,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AH725ST5NW2Y4JZPKUNTIJCUK2BA,HEMALATHA,REDECAZ7AMPQC,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AHV3TXIFCJPMS4D5JATCEUR266MQ,Ajwadh a.,R1CLH2ULIVG5U3,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AGWIGDEMFIIUAOXYY2QATNBSUGHA,amar singh chouhan,R2DMKIBGFKBD6R,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,Ravi Siddan,RC89B5IAJUTR5,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AGAKDNBHY2FKX7I4ACRGILU7QL7A,Himanshu Goel,R3B3DDON5FH8DS,boAt
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,Accessories&Peripherals,329.0,699.0,52.93,4.2,94363,AFNWJUWJRHCC6HN52KMG5AKZY37Q,Udaykumar,R13WAEJDI5RS36,boAt
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AE3Q6KSUK5P75D5HFYHCRAOLODSA,rahuls6099,R1BP4L2HH9TFUP,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AFUGIFH5ZAFXRDSZHM4QB2KPKFUQ,Swasat Borah,R16PVJEXKV6QZS,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AFK4NJOLFSJGWLOJIUIAROJF6YVA,Ajay Wadke,R2UPDB81N66T4P,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AFUOTYRFUXVPEBGIXVZZ7DR3CZUA,Pranali,R3KK4GT934ST3I,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AFDLRSXKDZ6U3U3KD46SQLFGZQRA,RVK,RCFHMWUSBIJO,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AH5VLM66SIK7J3IRG4NY7XVOQ55A,Bhargav,RDO7DACXMAJ84,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AE3MQNNHHLUHXURL5S7IAR7JTGNQ,Durai Vignesh,R3A6MEZL3LY66Z,Portronics
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,Accessories&Peripherals,154.0,399.0,61.4,4.2,16905,AFSEOFZY67MYC7UAJU264Z5NFTLA,,R1ESIEKPGAYA29,Portronics
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AG7C6DAADCTRQJG2BRS3RIKDT52Q,Vivek kumar,R8E73K2KWJRDS,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,,RSD0JTIIWQQL8,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,SARTHAK,R64CRSTE9SLW1,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,Chiranjeevi,R2FRTNIIUFJE1F,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,V V GIRI KUMAR,RWGNX3W7UOJ7W,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AHNM2XVU745EDPNGUOAG74PTSNRA,Rajnandini,R32TYHHODHTF5D,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,Akshay Talla,RQL9ZMQUTY7P2,boAt
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Accessories&Peripherals,176.63,499.0,64.6,4.1,15188,AG322TYKVPLPBDXE7ABEUK5QTALQ,sudhanshu chaubey,R280XJ5VZUBOXV,boAt
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,Pavan A H,R2X090D1YHACKR,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AF74RSGCHPZITVFSZN76K6GKPICA,Jayesh bagad,R32ZCIH9AFNJ60,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,Shridhar,R3N57EVVG0EHAF,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,rajendran,R3QWLE8JHROKC1,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,karuppu k,R2VTSDOOUTSQ5X,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AFVD66VQMSHPDT3A6HBBBGKRXBZA,Akshay wani,R3E6FZ75Q074KH,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,Abbimaniu Singh,R1SYBQLTPFCW20,MI
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,Accessories&Peripherals,229.0,299.0,23.41,4.3,30411,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ,VISHAL H BADSHE,RYQT96J8HPIXE,MI
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AGV3IEFANZCKECFGUM42MRH5FNOA,Azhar JuMan,R1LW6NWSVTVZ2H,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AEBO7NWCNXKT4AESAN443HQH35FQ,Anirudh Sood,R3VR5WFKUS15C5,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AE7GD3VRRYQEAHDR7FXJIR23INYA,Hari Krishnan PS,R2F6GC79OYWUKQ,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AHPAW24BI5X2GCX5M2LHI72VSJJQ,Akash Jindal,R3QZ19MECGWG9A,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AE2VXY4CFO36MDSIMPG43XHNF4GA,PRADEEP,R2MPU42MYK7GPO,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AHHQEKUNVETALN7DTRHUQ2WAWEKQ,Rajesh,R33DVXFB4VYPZZ,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AFMIFTNTUD5PIHGONWOTRMMZ5EBA,Divya Kothari,R1SQ7OGFR4JRUR,TP-Link
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",Computers&Accessories,NetworkingDevices,499.0,999.0,50.05,4.2,179691,AHOJBIZVVIIFJKRREY4B6ESVA4KA,abhijit,R1S5F9QI0M1VBZ,TP-Link
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AGYLPKPZHVYKKZHOTHCTYVEDAJ4A,Tanya,R11MQS7WD9C3I0,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AGTTU64JMX722LYCN3SOWLFPKPAQ,Anu,R2AKH69XQY8BY4,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AFWD4ZTM7473CDWARHCDQKK73MTA,Akshay,R8GBOLYUN5UP6,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AEXCQM3FDLX3YL3UJWWUIAIUJT4A,Vishal Sagara Shetty,R1AYVO4R25KJTA,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AHUKYUWRUVRTB3IQGISXWTSPAWLQ,Swatilekha Sarkar,R1HT6XM787V7FV,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AFWW4UEXAJH7EAB5LTMKMSGLUN2Q,Jithindas,R339XJL1GMKHA3,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AFM5JL37WY7G6MLQUI4WAXUJME7Q,IBRAHIM S,R175VFSB2A32HG,Portronics
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Accessories&Peripherals,154.0,339.0,54.57,4.3,13391,AFECO24WYFOU2KL7C3DMHTEHRU7Q,Sundaram J.,R35T9LXYBSP09G,Portronics
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",Electronics,"HomeTheater,TV&Video",219.0,700.0,68.71,4.4,426973,AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,Rishav Gossain,R1FKOKZ3HHKJBZ,AmazonBasics
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",Electronics,"HomeTheater,TV&Video",219.0,700.0,68.71,4.4,426973,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,Shashank Mallamraju,R2WNMZI1EXTA0H,AmazonBasics
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",Electronics,"HomeTheater,TV&Video",219.0,700.0,68.71,4.4,426973,AE3O6366WGEQAANKJ76QETTUQQTQ,Purnendu,RCA1M3W4RIXUR,AmazonBasics
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",Electronics,"HomeTheater,TV&Video",219.0,700.0,68.71,4.4,426973,AEQIJCPWSBCDKUO5VROXXHWX3PPA,gunasekaran desomayananam,R3BKCLL6D7ZLIX,AmazonBasics
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",Electronics,"HomeTheater,TV&Video",219.0,700.0,68.71,4.4,426973,AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,Anto RK,REVSR0ILY3547,AmazonBasics
